Header	RF	SVM
>Sequence16701	0.4	0.77
>Sequence16702	0.55	0.404
>Sequence16703	0.3	0.656
>Sequence16704	0.45	0.772
>Sequence16705	0.45	0.814
>Sequence16706	0.5	0.697
>Sequence16707	0.4	0.298
>Sequence16708	0.4	0.322
>Sequence16709	0.45	0.385
>Sequence16710	0.6	0.765
>Sequence16711	0.45	0.742
>Sequence16712	0.5	0.781
>Sequence16713	0.25	0.439
>Sequence16714	0.4	0.211
>Sequence16715	0.5	0.145
>Sequence16716	0.65	0.215
>Sequence16717	0.45	0.732
>Sequence16718	0.55	0.751
>Sequence16719	0.5	0.798
>Sequence16720	0.5	0.185
>Sequence16721	0.45	0.392
>Sequence16722	0.35	0.536
>Sequence16723	0.4	0.796
>Sequence16724	0.45	0.78
>Sequence16725	0.5	0.603
>Sequence16726	0.5	0.434
>Sequence16727	0.45	0.724
>Sequence16728	0.45	0.337
>Sequence16729	0.4	0.242
>Sequence16730	0.4	0.724
>Sequence16731	0.5	0.669
>Sequence16732	0.3	0.571
>Sequence16733	0.6	0.42
>Sequence16734	0.55	0.312
>Sequence16735	0.25	0.183
>Sequence16736	0.35	0.786
>Sequence16737	0.45	0.282
>Sequence16738	0.15	0.263
>Sequence16739	0.3	0.134
>Sequence16740	0.5	0.606
>Sequence16741	0.45	0.665
>Sequence16742	0.45	0.385
>Sequence16743	0.4	0.306
>Sequence16744	0.4	0.762
>Sequence16745	0.3	0.112
>Sequence16746	0.45	0.816
>Sequence16747	0.5	0.588
>Sequence16748	0.45	0.443
>Sequence16749	0.55	0.726
>Sequence16750	0.45	0.27
>Sequence16751	0.45	0.733
>Sequence16752	0.5	0.392
>Sequence16753	0.5	0.795
>Sequence16754	0.45	0.761
>Sequence16755	0.35	0.238
>Sequence16756	0.4	0.77
>Sequence16757	0.5	0.243
>Sequence16758	0.4	0.649
>Sequence16759	0.35	0.268
>Sequence16760	0.5	0.537
>Sequence16761	0.45	0.452
>Sequence16762	0.6	0.677
>Sequence16763	0.45	0.757
>Sequence16764	0.4	0.279
>Sequence16765	0.55	0.11
>Sequence16766	0.45	0.294
>Sequence16767	0.5	0.694
>Sequence16768	0.45	0.784
>Sequence16769	0.55	0.246
>Sequence16770	0.4	0.526
>Sequence16771	0.35	0.386
>Sequence16772	0.6	0.774
>Sequence16773	0.45	0.205
>Sequence16774	0.55	0.365
>Sequence16775	0.35	0.532
>Sequence16776	0.35	0.478
>Sequence16777	0.4	0.828
>Sequence16778	0.45	0.222
>Sequence16779	0.35	0.163
>Sequence16780	0.5	0.374
>Sequence16781	0.45	0.593
>Sequence16782	0.5	0.291
>Sequence16783	0.45	0.108
>Sequence16784	0.55	0.428
>Sequence16785	0.55	0.83
>Sequence16786	0.4	0.29
>Sequence16787	0.45	0.446
>Sequence16788	0.35	0.775
>Sequence16789	0.4	0.707
>Sequence16790	0.55	0.671
>Sequence16791	0.45	0.508
>Sequence16792	0.4	0.507
>Sequence16793	0.3	0.236
>Sequence16794	0.35	0.33
>Sequence16795	0.45	0.78
>Sequence16796	0.45	0.682
>Sequence16797	0.4	0.726
>Sequence16798	0.2	0.336
>Sequence16799	0.45	0.699
>Sequence16800	0.55	0.339
