Header	RF	SVM
>Sequence16401	0.35	0.256
>Sequence16402	0.5	0.839
>Sequence16403	0.45	0.729
>Sequence16404	0.45	0.841
>Sequence16405	0.45	0.709
>Sequence16406	0.55	0.693
>Sequence16407	0.5	0.513
>Sequence16408	0.4	0.585
>Sequence16409	0.4	0.304
>Sequence16410	0.45	0.607
>Sequence16411	0.4	0.573
>Sequence16412	0.5	0.195
>Sequence16413	0.45	0.187
>Sequence16414	0.4	0.642
>Sequence16415	0.45	0.622
>Sequence16416	0.5	0.413
>Sequence16417	0.5	0.183
>Sequence16418	0.55	0.847
>Sequence16419	0.45	0.434
>Sequence16420	0.55	0.385
>Sequence16421	0.45	0.229
>Sequence16422	0.5	0.836
>Sequence16423	0.4	0.224
>Sequence16424	0.55	0.391
>Sequence16425	0.55	0.753
>Sequence16426	0.5	0.8
>Sequence16427	0.55	0.612
>Sequence16428	0.4	0.561
>Sequence16429	0.55	0.29
>Sequence16430	0.2	0.204
>Sequence16431	0.35	0.692
>Sequence16432	0.3	0.796
>Sequence16433	0.5	0.282
>Sequence16434	0.45	0.516
>Sequence16435	0.4	0.27
>Sequence16436	0.45	0.782
>Sequence16437	0.45	0.769
>Sequence16438	0.55	0.447
>Sequence16439	0.4	0.752
>Sequence16440	0.45	0.316
>Sequence16441	0.45	0.119
>Sequence16442	0.45	0.703
>Sequence16443	0.45	0.365
>Sequence16444	0.4	0.381
>Sequence16445	0.4	0.789
>Sequence16446	0.45	0.531
>Sequence16447	0.3	0.186
>Sequence16448	0.5	0.705
>Sequence16449	0.4	0.164
>Sequence16450	0.35	0.178
>Sequence16451	0.35	0.74
>Sequence16452	0.35	0.391
>Sequence16453	0.45	0.328
>Sequence16454	0.4	0.201
>Sequence16455	0.35	0.285
>Sequence16456	0.5	0.319
>Sequence16457	0.45	0.537
>Sequence16458	0.4	0.259
>Sequence16459	0.45	0.288
>Sequence16460	0.4	0.243
>Sequence16461	0.35	0.408
>Sequence16462	0.45	0.564
>Sequence16463	0.35	0.487
>Sequence16464	0.35	0.706
>Sequence16465	0.2	0.236
>Sequence16466	0.35	0.823
>Sequence16467	0.45	0.68
>Sequence16468	0.4	0.228
>Sequence16469	0.35	0.679
>Sequence16470	0.45	0.667
>Sequence16471	0.4	0.504
>Sequence16472	0.5	0.717
>Sequence16473	0.4	0.214
>Sequence16474	0.45	0.192
>Sequence16475	0.5	0.678
>Sequence16476	0.45	0.693
>Sequence16477	0.45	0.32
>Sequence16478	0.5	0.771
>Sequence16479	0.55	0.383
>Sequence16480	0.45	0.484
>Sequence16481	0.5	0.257
>Sequence16482	0.4	0.377
>Sequence16483	0.45	0.79
>Sequence16484	0.25	0.136
>Sequence16485	0.45	0.376
>Sequence16486	0.55	0.755
>Sequence16487	0.45	0.727
>Sequence16488	0.5	0.512
>Sequence16489	0.45	0.197
>Sequence16490	0.35	0.59
>Sequence16491	0.4	0.234
>Sequence16492	0.55	0.775
>Sequence16493	0.25	0.41
>Sequence16494	0.45	0.334
>Sequence16495	0.5	0.255
>Sequence16496	0.45	0.496
>Sequence16497	0.45	0.485
>Sequence16498	0.3	0.311
>Sequence16499	0.5	0.555
>Sequence16500	0.5	0.233
